translation,text,stress_prob,p_calibrated,predicted_label
Vegans are too judgmental; they think they're superior to those who eat animal products.,ヴィーガンってさ、めっちゃ批判的だよね。動物性のもの食べる人たちを自分より下だって見てる感じ。,0.8,0.8932020299648324,1
Veganism is just a way for people to feel morally superior without taking real action.,ヴィーガンって、結局何もしてないくせに自分は偉いって思い込みたいだけだよね。,0.98,0.9214901450029529,1
Being vegan is too expensive for families; they can't afford specialty vegan products.,家族でヴィーガンは高すぎるでしょ。特別なヴィーガン製品なんて買えないし。,0.75,0.8838840509333404,1
Veganism is just for privileged people; not everyone can afford organic and vegan products.,ヴィーガンって、特権階級の人だけのものでしょ？みんながオーガニックとかヴィーガン製品買えるわけじゃないし。,0.65,0.863121543283664,1
Eating meat is a cultural tradition; we should respect diverse culinary practices.,肉食は文化的な伝統だよね。多様な食文化、尊重したいよね。,0.15,0.7109679564386123,0
"If we don't eat animals, they'll become a burden on farmers; they won't serve any purpose.",動物を食べなくなったら、農家の負担になるだけだし、何の役にも立たなくなるよ。,0.65,0.863121543283664,1
Vegans are too strict; they won't even eat products with trace amounts of animal-derived ingredients.,ヴィーガン厳しすぎない？微量の動物由来成分でも食べないってさ。,0.3,0.7653972838086945,0
Vegans are too focused on individual choices; they should prioritize larger societal issues.,ヴィーガンって、個人の選択にこだわりすぎじゃない？もっと大きな社会問題に目を向けるべきだよ。,0.75,0.8838840509333404,1
Vegans are too fanatical; they won't even attend events where non-vegan food is served.,ヴィーガンって過激すぎない？ヴィーガンじゃない食べ物が出るイベントにすら行かないんだから。,0.75,0.8838840509333404,1
Eating meat is a tradition passed down through generations; it connects us to our heritage.,お肉を食べるのは、何世代も前から受け継がれてきた伝統なんだ。自分たちのルーツと繋がってる感じがするよね。,0.05,0.6708021568913385,0
Veganism is just a trend for those who want to fit in; it's not a genuine ethical stance.,ヴィーガンなんて、周りに合わせたい人たちのただの流行りじゃん。本気の倫理的な主張じゃないでしょ。,0.9,0.9098781746182937,1
Vegans are too emotional; they prioritize animal feelings over human needs.,ヴィーガンって感情的すぎるよね。人間のことより動物の気持ちを優先してるもん。,0.75,0.8838840509333404,1
Vegans are too puritanical; they won't even wear clothing made from animal products.,ビーガンって厳しすぎだよね、動物性素材の服すら着ないんだもん。,0.65,0.863121543283664,1
Being vegan is too extreme; it's not realistic to expect everyone to adopt a plant-based diet.,ヴィーガンはさすがに極端すぎない？みんなが菜食にするなんて無理ゲーでしょ。,0.85,0.9018552950588158,1
Veganism is just a phase for rebellious teenagers; they'll outgrow it eventually.,ヴィーガンとか、反抗期のティーンがハマる一時的なブームみたいなもんでしょ。結局そのうち飽きてやめるって。,0.85,0.9018552950588158,1
Vegans are too obsessed with labels; they won't even eat products with non-vegan certifications.,ヴィーガンってラベルにこだわりすぎだよね、非ヴィーガン認証のやつなんて絶対食べないし。,0.65,0.863121543283664,1
Vegans are too narrow-minded; they won't consider the nutritional benefits of meat.,ヴィーガンって視野狭すぎ！肉の栄養メリットとか全然考えようとしないじゃん。,0.85,0.9018552950588158,1
"If we don't eat animals, they'll become overpopulated and pose a threat to agriculture.",動物食べなくなったら、増えすぎちゃって農業に被害出ちゃうじゃん？,0.4,0.7975054963350173,0
Vegans are too judgmental; they make others feel guilty for not sharing their dietary choices.,ヴィーガンって決めつけがちだよね。自分たちの食生活じゃないと悪いことしてるみたいな気分にさせられる。,0.85,0.9018552950588158,1
Vegans are too militant; they won't even compromise on minor ethical concerns.,ヴィーガンって厳しすぎるよね、ちょっとした倫理的なことでも絶対譲らないんだから。,0.75,0.8838840509333404,1
Veganism is just a trend for urban elites; it doesn't resonate with rural communities.,ヴィーガンなんて、都会の意識高い系の流行りでしょ？田舎の人たちには全然響かないよ。,0.85,0.9018552950588158,1
Vegans are too obsessed with purity; they won't even use non-vegan household items.,ヴィーガンて純粋さにこだわりすぎだよね、非ヴィーガンの日用品すら使わないとか。,0.75,0.8838840509333404,1
"If we don't eat animals, they'll lose their value, and no one will bother to conserve them.",動物食べなくなったら、価値がなくなって誰も保護しなくなるんじゃない？,0.7,0.8738678946193933,1
Veganism is just a form of moral grandstanding; people use it to show off their ethics.,ヴィーガンって、ただの道徳アピールでしょ。自分の倫理観ひけらかしたいだけじゃん。,0.85,0.9018552950588158,1
Vegans are too extreme; they won't even use products with glycerin derived from animals.,ヴィーガンって極端すぎない？動物由来のグリセリン入りの製品すら使わないんだから。,0.75,0.8838840509333404,1
Veganism is too restrictive for the elderly; they need the nutrients from meat for health.,正直、お年寄りにはヴィーガンはキツいと思うな。健康維持にはお肉の栄養が大事だもんね。,0.55,0.8393214108005537,0
Veganism is just a form of escapism for privileged people; they ignore more pressing issues.,ビーガンって結局、恵まれた人たちの現実逃避でしょ。もっと大事な問題から目を背けてるだけじゃん。,0.85,0.9018552950588158,1
Eating meat is a traditional practice; it's ingrained in cultural ceremonies and celebrations.,お肉を食べるって昔からの習慣だもんね。文化的な儀式やお祝い事には当たり前のように組み込まれてるし。,0.05,0.6708021568913385,0
Veganism is just a way for people to feel morally superior without making a tangible impact.,ヴィーガンって、結局何も変わってないのに自分が偉いって思いたいだけじゃん。,0.9,0.9098781746182937,1
