id,text,theme,stress_prob,p_calibrated,predicted_label
3,友達と話してると、つい話の矛盾点を指摘しちゃって場の空気を悪くするのが最近の悩み。,,0.4,0.4381520403229572,0
4,教授の質問の意図がすぐ分かっちゃうから、他の学生のために黙ってるのが結構しんどい。,,0.7,0.4946483818265245,1
5,簡単な本を読もうとすると、逆に集中できなくて眠くなっちゃうのどうにかならないかな。,,0.15,0.39220643224691737,0
6,周りに合わせるためにわざとバカなフリするの、地味に頭使うから疲れるんだよね。,,0.75,0.5041171683354476,1
7,「物知りだね」って言われるけど、みんなが知らなすぎるだけでこっちは普通なんだよな…。,,0.4,0.4381520403229572,0
8,ディベートでわざと負けようとしても、相手の論理の穴が気になって結局勝っちゃうの本当に性格悪い。,,0.35,0.42885074075095553,0
9,グループワークで俺が全部やっちゃう方が早いんだけど、それだとみんなのためにならないから我慢してる。,,0.75,0.5041171683354476,1
10,先輩から「お前は何を言ってるかレベルが高すぎて分からん」って言われて、どう接したらいいか分からない。,,0.75,0.5041171683354476,1
11,映画見ててもすぐ先の展開が読めちゃうから、純粋に楽しんでる人が羨ましいよ。,,0.15,0.39220643224691737,0
12,ニュース見てるだけで世の中の問題点が次々に見えてきちゃって、なんかもう色々考えるの疲れた。,,0.85,0.5230391029200473,1
13,「それってこういうこと？」って要約したら「それ以上言わないで」って言われるの、もう何度目だろう。,,0.75,0.5041171683354476,1
14,知識が邪魔して、素直に物事を信じられなくなってる自分にたまに絶望する。,,0.85,0.5230391029200473,1
15,難しい課題が出るとみんな絶望してるけど、自分だけワクワクしちゃって申し訳ない気持ちになる。,,0.4,0.4381520403229572,0
16,教授の話、10分で全部理解しちゃって残りの80分マジで暇すぎる…どうやって時間潰せばいいの？,,0.15,0.39220643224691737,0
17,ゼミでうっかり本質的な質問をしちゃって、また空気を凍らせてしまった…ごめんって。,,0.6,0.47572909979613437,1
18,面白そうな本を見つけても半日で読み終わっちゃうから、積読っていう概念が一生理解できないだろうな。,,0.05,0.37430322096003243,0
19,みんなが普通に楽しんでる映画の哲学的テーマについて考え込んじゃって、素直に楽しめない性格どうにかしたい。,,0.35,0.42885074075095553,0
20,雑談でつい専門的な話しちゃって相手を困らせるの、本当に悪い癖だから気をつけなきゃ。,,0.08,0.37964062783844554,0
21,みんながテスト前に必死に勉強してる中、自分だけやることなくて逆にソワソワしちゃうの何とかしたい。,,0.65,0.48518343272112424,1
22,ミステリー小説、最初の数ページで犯人とトリックが分かっちゃうから最後まで読むのが苦痛でしかない。,,0.35,0.42885074075095553,0
23,参考文献50冊使ってレポート書いたら「学部生のレベルじゃない」って言われちゃって、逆にどうすればよかったんだろう…。,,0.85,0.5230391029200473,1
24,友達相手にガチで反論しちゃって泣かせそうになった…大人気ない自分にうんざりする。,,0.65,0.48518343272112424,1
25,頭の中で考えがまとまらなくて、つい英語でメモしちゃうんだけど、後から日本語に直すの面倒くさいな。,,0.15,0.39220643224691737,0
26,たまに簡単な計算問題でミスるのは、普段から複雑な数式ばっかり扱ってる弊害なのかな…。,,0.08,0.37964062783844554,0
27,歴史ドラマ、時代考証の間違いが気になりすぎて全然ストーリーに集中できないの、知識が邪魔すぎる。,,0.15,0.39220643224691737,0
28,「これ、君なら分かるでしょ？」って期待されるの、正直プレッシャーだからやめてほしい…。,,0.9,0.5324787162449096,1
29,思考が先行しすぎて言葉が追いつかなくて、よく「話が飛ぶね」って言われるのを直したい。,,0.15,0.39220643224691737,0
30,たまには何も考えずに、誰かとくだらない話で笑い合いたいのに、つい分析しちゃう自分が嫌になる。,,0.75,0.5041171683354476,1
31,レポート課題、つい熱中して指定文字数を大幅に超えちゃうから、削る作業が一番面倒くさいんだよな。,,0.35,0.42885074075095553,0
32,みんなが難しいって言ってる課題、どこが難所なのかが分からなくて質問に答えられないのが申し訳ない。,,0.3,0.4195994321298183,0
33,一回授業聞いただけでだいたい理解できちゃうから、逆に復習する習慣がなくてテスト前に不安になる。,,0.45,0.4474970149524284,1
34,相手の話の結論がすぐ分かっちゃうから、相槌を打つタイミングを逃してしまって気まずい雰囲気作るのやめたい。,,0.2,0.40127134061537284,0
35,議論で相手の矛盾点をすぐ見つけてしまうけど、それを指摘すると場の空気が悪くなるから黙ってるのがしんどい。,,0.7,0.4946483818265245,1
36,専門書を読んでると、誤植とか論理の矛盾が気になってしまって純粋に楽しめないのが最近の悩み。,,0.15,0.39220643224691737,0
37,普通のミステリー小説だと犯人がすぐ分かっちゃうから、最後までドキドキできた経験がなくて悲しい。,,0.15,0.39220643224691737,0
38,勉強会で質問しただけなのに「それは大学院レベルの問いだね」って教授に言われて、場を凍らせてしまった…反省。,,0.75,0.5041171683354476,1
39,映画の伏線にすぐ気づいちゃうせいで、純粋に驚いたり感動したりできなくなってきてるの辛いな。,,0.2,0.40127134061537284,0
40,アイデアが次から次へと浮かんでくるのに、俺の頭の回転に手が追いつかなくて全然形にできない…。,,0.75,0.5041171683354476,1
41,思考のプロセスをショートカットしがちで、結論だけ話すから「話飛んでるよ」ってよく怒られる。,,0.25,0.4104042913770243,0
42,相手が何を言いたいのか先回りして理解しちゃうから、会話のテンポを合わせるのに無駄なエネルギー使ってる気がする。,,0.4,0.4381520403229572,0
43,「なんで？」って深掘りしすぎる癖があって、友達との雑談を知らず知らずのうちにディベートにしてしまうの本当に直したい。,,0.05,0.37430322096003243,0
44,知識のアップデートが早すぎて、半年前の自分のノート見ると「なんでこんな非効率なことしてたんだろ」って恥ずかしくなる。,,0.65,0.48518343272112424,1
45,ゼミの発表準備、調べ始めると楽しくなっちゃって、いつも本筋から脱線した豆知識ばっかり詳しくなってしまう…。,,0.15,0.39220643224691737,0
46,人の話の矛盾点にすぐ気づいちゃうせいで、純粋に会話を楽しめない性格ってちょっと損してるかも。,,0.4,0.4381520403229572,0
47,授業の展開が遅すぎて、つい先の結論まで考えちゃって集中力が持たないのをどうにかしたい。,,0.75,0.5041171683354476,1
48,なんで？って聞かれても、感覚で理解しちゃってるから言語化して説明するのが一番の難題なんだよな。,,0.15,0.39220643224691737,0
49,テストで98点だった…ケアレスミスで満点逃す癖、本当に自分の詰めが甘いところが出てて嫌になる。,,0.75,0.5041171683354476,1
50,議論が白熱すると正論で相手を追い詰めてしまうらしく、もっとオブラートに包んだ言い方を覚えなきゃと反省中。,,0.55,0.466292131431839,1
51,知的好奇心が旺盛すぎて色んなことに手を出しちゃうから、結局どれも専門家レベルまで極められないのが悩み。,,0.05,0.37430322096003243,0
52,たまには何も考えずにボーッとしたいのに、勝手に思考が始まっちゃうから脳が休まらなくて疲れる。,,0.75,0.5041171683354476,1
53,古典とか読むの普通だと思ってたけど、意外と周りに話せる人がいなくて最近ちょっと寂しい。,,0.4,0.4381520403229572,0
54,レポート課題、面白がって本質を突きすぎたら教授に「これはもう君の論文だ」って言われて逆に評価に困られた。,,0.35,0.42885074075095553,0
55,この分野、詳しすぎて質問されてもどこから話せば伝わるのか分からなくなるのが最近の課題。,,0.4,0.4381520403229572,0
56,相手の主張の穴が透けて見えちゃうから、議論のふりして答えまで誘導しちゃうの悪い癖だよね。,,0.55,0.466292131431839,1
57,徹夜で勉強とかしたことないから、努力できる友達をマジで尊敬するわ…。,,0.05,0.37430322096003243,0
58,アイデアが浮かびすぎてスマホのメモが大変なことになってるんだけど、誰か代わりに全部実行してくれないかな。,,0.35,0.42885074075095553,0
59,面白そうな本を見つけるとすぐ買っちゃうから、読むスピードが追いつかなくて部屋が本で埋もれてきた。,,0.3,0.4195994321298183,0
60,映画を観てても伏線とか構成が気になっちゃって、素直に感動できないこの性格を直したい。,,0.15,0.39220643224691737,0
61,教授の話、次の展開が読めすぎてリアクションに困るの、なんとかしたい。,,0.25,0.4104042913770243,0
62,みんなで同じ本を読んで感想会するの、自分だけとっくに読み終わっててネタバレしないように気遣うの疲れるな。,,0.55,0.466292131431839,1
